season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,demand_high
4,1,11,5,0,0,0,1,0.28,0.81,0.1343,12,0
4,1,11,6,0,0,0,1,0.28,0.81,0.1642,15,0
4,1,11,7,0,0,0,1,0.28,0.81,0.194,42,0
4,1,11,8,0,0,0,1,0.3,0.75,0.2537,119,0
4,1,11,9,0,0,0,1,0.32,0.7,0.2537,204,1
4,1,11,10,0,0,0,1,0.34,0.66,0.2985,329,1
4,1,11,11,0,0,0,1,0.38,0.62,0.2836,359,1
4,1,11,12,0,0,0,1,0.4,0.62,0.2836,442,1
4,1,11,13,0,0,0,1,0.4,0.62,0.3284,447,1
4,1,11,14,0,0,0,1,0.4,0.62,0.2985,428,1
4,1,11,15,0,0,0,1,0.42,0.54,0.2836,407,1
4,1,11,16,0,0,0,2,0.4,0.62,0.3284,372,1
4,1,11,17,0,0,0,2,0.38,0.66,0.2537,280,1
4,1,11,18,0,0,0,1,0.36,0.66,0.2239,276,1
4,1,11,19,0,0,0,1,0.36,0.66,0.1642,210,1
4,1,11,20,0,0,0,1,0.36,0.66,0.1642,129,0
4,1,11,21,0,0,0,1,0.36,0.66,0.2537,110,0
4,1,11,22,0,0,0,2,0.36,0.66,0.2537,74,0
4,1,11,23,0,0,0,1,0.36,0.66,0.2239,59,0
4,1,11,0,0,1,1,1,0.36,0.66,0.2239,27,0
4,1,11,1,0,1,1,2,0.36,0.66,0.2239,19,0
4,1,11,2,0,1,1,2,0.36,0.66,0.2537,5,0
4,1,11,3,0,1,1,2,0.36,0.66,0.2239,2,0
4,1,11,4,0,1,1,2,0.36,0.66,0.2239,12,0
4,1,11,5,0,1,1,2,0.36,0.66,0.2239,39,0
4,1,11,6,0,1,1,2,0.36,0.66,0.2537,131,0
4,1,11,7,0,1,1,2,0.36,0.66,0.2985,386,1
4,1,11,8,0,1,1,2,0.36,0.66,0.2985,663,1
4,1,11,9,0,1,1,2,0.36,0.66,0.2537,278,1
4,1,11,10,0,1,1,2,0.36,0.66,0.2537,139,0
4,1,11,11,0,1,1,2,0.38,0.66,0.2537,197,1
4,1,11,12,0,1,1,2,0.4,0.62,0.2836,242,1
4,1,11,13,0,1,1,1,0.44,0.54,0.2537,251,1
4,1,11,14,0,1,1,1,0.44,0.54,0.2537,217,1
4,1,11,15,0,1,1,1,0.44,0.54,0.194,257,1
4,1,11,16,0,1,1,1,0.42,0.58,0.2537,380,1
4,1,11,17,0,1,1,2,0.42,0.58,0.194,619,1
4,1,11,18,0,1,1,2,0.4,0.58,0.2537,580,1
4,1,11,19,0,1,1,2,0.4,0.58,0.2836,406,1
4,1,11,20,0,1,1,2,0.38,0.62,0.2537,259,1
4,1,11,21,0,1,1,2,0.38,0.54,0.2239,203,1
4,1,11,22,0,1,1,1,0.34,0.66,0.1045,113,0
4,1,11,23,0,1,1,1,0.34,0.66,0.1045,74,0
4,1,11,0,0,2,1,1,0.32,0.7,0.1343,29,0
4,1,11,1,0,2,1,1,0.34,0.66,0.1045,13,0
4,1,11,2,0,2,1,2,0.32,0.76,0.0896,5,0
4,1,11,3,0,2,1,2,0.34,0.71,0.1045,2,0
4,1,11,4,0,2,1,2,0.34,0.66,0.194,6,0
4,1,11,5,0,2,1,2,0.34,0.66,0.1343,34,0
4,1,11,6,0,2,1,2,0.34,0.71,0.1642,148,1
4,1,11,7,0,2,1,1,0.32,0.76,0.0896,418,1
4,1,11,8,0,2,1,1,0.34,0.71,0.1343,665,1
4,1,11,9,0,2,1,2,0.36,0.71,0.0896,326,1
4,1,11,10,0,2,1,2,0.4,0.66,0.0896,176,1
4,1,11,11,0,2,1,2,0.42,0.67,0.0896,205,1
4,1,11,12,0,2,1,2,0.42,0.67,0.0896,313,1
4,1,11,13,0,2,1,2,0.44,0.58,0.0896,267,1
4,1,11,14,0,2,1,2,0.44,0.58,0.1045,224,1
4,1,11,15,0,2,1,2,0.46,0.55,0.1045,287,1
4,1,11,16,0,2,1,2,0.42,0.62,0.0896,395,1
4,1,11,17,0,2,1,2,0.4,0.71,0.1642,590,1
4,1,11,18,0,2,1,2,0.4,0.66,0.0896,550,1
4,1,11,19,0,2,1,2,0.4,0.71,0.0896,384,1
4,1,11,20,0,2,1,2,0.38,0.76,0.0896,235,1
4,1,11,21,0,2,1,1,0.36,0.71,0.0896,157,1
4,1,11,22,0,2,1,1,0.36,0.71,0.0896,122,0
4,1,11,23,0,2,1,1,0.32,0.81,0.1045,83,0
4,1,11,0,0,3,1,1,0.34,0.81,0.0896,26,0
4,1,11,1,0,3,1,1,0.32,0.81,0.1045,14,0
4,1,11,2,0,3,1,1,0.28,0.87,0.1045,8,0
4,1,11,3,0,3,1,1,0.28,0.87,0.1045,2,0
4,1,11,4,0,3,1,1,0.28,0.87,0.1045,10,0
4,1,11,5,0,3,1,1,0.28,0.87,0.1045,29,0
4,1,11,6,0,3,1,1,0.28,0.87,0.0896,101,0
4,1,11,7,0,3,1,1,0.26,0.87,0.0896,273,1
4,1,11,8,0,3,1,2,0.28,0.81,0.0896,551,1
4,1,11,9,0,3,1,1,0.32,0.76,0.0896,365,1
4,1,11,10,0,3,1,1,0.36,0.62,0.0896,172,1
4,1,11,11,0,3,1,1,0.4,0.5,0.194,241,1
4,1,11,12,0,3,1,1,0.44,0.41,0.194,344,1
4,1,11,13,0,3,1,1,0.44,0.35,0.2239,365,1
4,1,11,14,0,3,1,1,0.46,0.33,0.194,413,1
4,1,11,15,0,3,1,1,0.46,0.36,0.0896,449,1
4,1,11,16,0,3,1,1,0.44,0.33,0.1343,469,1
4,1,11,17,0,3,1,1,0.4,0.4,0.1642,374,1
4,1,11,18,0,3,1,1,0.42,0.38,0.1045,311,1
4,1,11,19,0,3,1,1,0.38,0.43,0.194,243,1
4,1,11,20,0,3,1,1,0.34,0.61,0.1045,136,0
4,1,11,21,0,3,1,1,0.36,0.5,0.0896,105,0
4,1,11,22,0,3,1,1,0.34,0.49,0.0896,88,0
4,1,11,23,0,3,1,1,0.32,0.61,0.0896,57,0
4,1,11,0,1,4,0,1,0.32,0.66,0.0896,46,0
4,1,11,1,1,4,0,1,0.28,0.65,0.0896,42,0
4,1,11,2,1,4,0,1,0.24,0.75,0.0896,18,0
4,1,11,3,1,4,0,1,0.24,0.75,0.1045,6,0
4,1,11,4,1,4,0,1,0.22,0.8,0.1343,3,0
4,1,11,5,1,4,0,1,0.24,0.75,0.1045,8,0
4,1,11,6,1,4,0,1,0.26,0.7,0.1045,17,0
4,1,11,7,1,4,0,1,0.22,0.75,0.1343,56,0
4,1,11,8,1,4,0,1,0.24,0.75,0.1343,97,0
4,1,11,9,1,4,0,1,0.3,0.65,0.0896,119,0
4,1,11,10,1,4,0,1,0.36,0.57,0.1045,219,1
4,1,11,11,1,4,0,1,0.42,0.41,0.0896,232,1
4,1,11,12,1,4,0,1,0.44,0.35,0.0896,262,1
4,1,11,13,1,4,0,1,0.46,0.31,0.0896,269,1
4,1,11,14,1,4,0,1,0.48,0.29,0.0896,220,1
4,1,11,15,1,4,0,1,0.48,0.29,0.0896,228,1
4,1,11,16,1,4,0,1,0.46,0.33,0.0896,182,1
4,1,11,17,1,4,0,1,0.44,0.35,0.0896,109,0
4,1,11,18,1,4,0,1,0.4,0.43,0.0896,70,0
4,1,11,19,1,4,0,1,0.36,0.76,0.0896,44,0
4,1,11,20,1,4,0,1,0.34,0.71,0.0896,52,0
4,1,11,21,1,4,0,1,0.34,0.61,0.0896,46,0
4,1,11,22,1,4,0,1,0.32,0.61,0.0896,44,0
4,1,11,23,1,4,0,1,0.3,0.7,0.0896,36,0
4,1,11,0,0,5,1,1,0.28,0.65,0.0896,32,0
4,1,11,1,0,5,1,1,0.28,0.81,0.0896,13,0
4,1,11,2,0,5,1,1,0.26,0.75,0.0896,5,0
4,1,11,3,0,5,1,1,0.26,0.7,0.0896,1,0
4,1,11,4,0,5,1,1,0.24,0.75,0.1045,4,0
4,1,11,5,0,5,1,1,0.24,0.81,0.0896,10,0
4,1,11,6,0,5,1,1,0.24,0.81,0.0896,20,0
4,1,11,7,0,5,1,1,0.24,0.81,0.0896,77,0
4,1,11,8,0,5,1,1,0.24,0.87,0.0896,94,0
4,1,11,9,0,5,1,1,0.28,0.75,0.1045,112,0
4,1,11,10,0,5,1,1,0.34,0.61,0.1642,201,1
4,1,11,11,0,5,1,1,0.4,0.5,0.194,251,1
4,1,11,12,0,5,1,1,0.44,0.38,0.2537,379,1
4,1,11,13,0,5,1,1,0.46,0.38,0.2836,424,1
4,1,11,14,0,5,1,1,0.5,0.36,0.2537,435,1
4,1,11,15,0,5,1,1,0.48,0.41,0.2537,447,1
4,1,11,16,0,5,1,2,0.48,0.41,0.1045,357,1
4,1,11,17,0,5,1,2,0.48,0.39,0.0896,300,1
4,1,11,18,0,5,1,2,0.46,0.44,0.0896,208,1
4,1,11,19,0,5,1,2,0.46,0.47,0.1642,154,1
4,1,11,20,0,5,1,1,0.46,0.41,0.0896,142,0
4,1,11,21,0,5,1,1,0.46,0.47,0.2537,98,0
4,1,11,22,0,5,1,1,0.44,0.33,0.5224,79,0
4,1,11,23,0,5,1,1,0.42,0.38,0.4478,67,0
4,1,11,0,0,6,0,1,0.4,0.37,0.4179,42,0
4,1,11,1,0,6,0,1,0.34,0.42,0.4925,20,0
4,1,11,2,0,6,0,1,0.32,0.39,0.6119,32,0
4,1,11,3,0,6,0,1,0.28,0.41,0.3582,11,0
4,1,11,4,0,6,0,1,0.26,0.41,0.4478,3,0
4,1,11,5,0,6,0,1,0.26,0.41,0.3284,3,0
4,1,11,6,0,6,0,1,0.24,0.44,0.2836,10,0
4,1,11,7,0,6,0,2,0.26,0.41,0.3284,25,0
4,1,11,8,0,6,0,2,0.26,0.44,0.4627,62,0
4,1,11,9,0,6,0,2,0.26,0.41,0.4478,122,0
4,1,11,10,0,6,0,2,0.26,0.44,0.2985,142,0
4,1,11,11,0,6,0,2,0.28,0.41,0.2985,186,1
4,1,11,12,0,6,0,2,0.3,0.36,0.6119,199,1
4,1,11,13,0,6,0,1,0.32,0.36,0.3284,225,1
4,1,11,14,0,6,0,1,0.32,0.33,0.4627,207,1
4,1,11,15,0,6,0,1,0.3,0.36,0.4627,198,1
4,1,11,16,0,6,0,1,0.28,0.38,0.4478,170,1
4,1,11,17,0,6,0,1,0.26,0.41,0.3881,126,0
4,1,11,18,0,6,0,1,0.26,0.38,0.3881,145,1
4,1,11,19,0,6,0,1,0.26,0.41,0.2537,83,0
4,1,11,20,0,6,0,1,0.24,0.44,0.2836,58,0
4,1,11,21,0,6,0,1,0.24,0.44,0.194,75,0
4,1,11,22,0,6,0,1,0.24,0.44,0.2537,76,0
4,1,11,23,0,6,0,1,0.24,0.44,0.194,57,0
4,1,11,0,0,0,0,1,0.22,0.47,0.2537,34,0
4,1,11,1,0,0,0,1,0.22,0.44,0.194,36,0
4,1,11,2,0,0,0,1,0.22,0.44,0.3582,28,0
4,1,11,3,0,0,0,1,0.22,0.44,0.0896,8,0
4,1,11,4,0,0,0,1,0.22,0.44,0.0896,2,0
4,1,11,5,0,0,0,2,0.22,0.47,0.1642,3,0
4,1,11,6,0,0,0,2,0.22,0.47,0.1045,11,0
4,1,11,7,0,0,0,2,0.22,0.51,0.1045,21,0
4,1,11,8,0,0,0,2,0.22,0.51,0.194,34,0
4,1,11,9,0,0,0,2,0.24,0.48,0.2239,96,0
4,1,11,10,0,0,0,1,0.24,0.48,0.2537,139,0
4,1,11,11,0,0,0,2,0.26,0.41,0.2239,204,1
4,1,11,12,0,0,0,2,0.26,0.41,0.2239,202,1
4,1,11,13,0,0,0,2,0.26,0.41,0.1642,195,1
4,1,11,14,0,0,0,2,0.3,0.42,0.2537,203,1
4,1,11,15,0,0,0,1,0.3,0.42,0.2537,245,1
4,1,11,16,0,0,0,1,0.3,0.39,0.2239,228,1
4,1,11,17,0,0,0,1,0.28,0.41,0.1642,181,1
4,1,11,18,0,0,0,1,0.26,0.44,0.1642,141,0
4,1,11,19,0,0,0,1,0.26,0.41,0.0896,127,0
4,1,11,20,0,0,0,1,0.24,0.6,0.0896,119,0
4,1,11,21,0,0,0,1,0.26,0.48,0.0896,64,0
4,1,11,22,0,0,0,1,0.24,0.6,0.0896,62,0
4,1,11,23,0,0,0,1,0.22,0.69,0.0896,41,0
4,1,11,0,0,1,1,1,0.22,0.69,0.0896,23,0
4,1,11,1,0,1,1,1,0.2,0.69,0.0896,10,0
4,1,11,2,0,1,1,1,0.2,0.69,0.0896,5,0
4,1,11,3,0,1,1,1,0.2,0.69,0.0896,5,0
4,1,11,4,0,1,1,1,0.22,0.69,0.0896,10,0
4,1,11,5,0,1,1,1,0.22,0.69,0.1642,41,0
4,1,11,6,0,1,1,1,0.22,0.69,0.0896,124,0
4,1,11,7,0,1,1,1,0.24,0.65,0.0896,365,1
4,1,11,8,0,1,1,1,0.24,0.65,0.0896,638,1
4,1,11,9,0,1,1,1,0.28,0.56,0.0896,286,1
4,1,11,10,0,1,1,1,0.32,0.49,0.0896,147,1
4,1,11,11,0,1,1,1,0.4,0.37,0.2985,130,0
4,1,11,12,0,1,1,1,0.42,0.35,0.1045,210,1
4,1,11,13,0,1,1,1,0.42,0.35,0.1045,217,1
4,1,11,14,0,1,1,1,0.42,0.35,0.0896,228,1
4,1,11,15,0,1,1,1,0.42,0.35,0.0896,230,1
4,1,11,16,0,1,1,1,0.44,0.3,0.0896,346,1
4,1,11,17,0,1,1,1,0.42,0.32,0.0896,553,1
4,1,11,18,0,1,1,1,0.36,0.5,0.1642,521,1
4,1,11,19,0,1,1,1,0.34,0.53,0.0896,371,1
4,1,11,20,0,1,1,1,0.34,0.49,0.0896,277,1
4,1,11,21,0,1,1,1,0.34,0.49,0.0896,181,1
4,1,11,22,0,1,1,1,0.32,0.61,0.0896,104,0
4,1,11,23,0,1,1,2,0.32,0.66,0.1045,65,0
4,1,11,0,0,2,1,2,0.32,0.66,0.0896,26,0
4,1,11,1,0,2,1,2,0.32,0.7,0.1343,6,0
4,1,11,2,0,2,1,2,0.32,0.7,0.1642,5,0
4,1,11,3,0,2,1,3,0.32,0.7,0.1343,4,0
4,1,11,4,0,2,1,3,0.3,0.81,0.194,5,0
4,1,11,5,0,2,1,2,0.3,0.81,0.2239,31,0
4,1,11,6,0,2,1,2,0.3,0.81,0.1642,100,0
4,1,11,7,0,2,1,3,0.3,0.81,0.1343,293,1
4,1,11,8,0,2,1,3,0.32,0.81,0.1642,500,1
4,1,11,9,0,2,1,2,0.32,0.81,0.1343,268,1
4,1,11,10,0,2,1,3,0.32,0.81,0.194,57,0
4,1,11,11,0,2,1,3,0.3,0.87,0.2985,65,0
4,1,11,12,0,2,1,3,0.28,0.87,0.3881,76,0
4,1,11,13,0,2,1,3,0.28,0.87,0.2537,77,0
4,1,11,14,0,2,1,3,0.28,0.87,0.3582,94,0
4,1,11,15,0,2,1,2,0.3,0.75,0.2985,155,1
4,1,11,16,0,2,1,2,0.3,0.75,0.2985,257,1
4,1,11,17,0,2,1,2,0.3,0.75,0.3881,527,1
4,1,11,18,0,2,1,1,0.26,0.81,0.3582,482,1
4,1,11,19,0,2,1,1,0.26,0.73,0.2985,350,1
4,1,11,20,0,2,1,1,0.26,0.75,0.3284,232,1
4,1,11,21,0,2,1,1,0.24,0.81,0.2836,185,1
4,1,11,22,0,2,1,1,0.24,0.81,0.1642,97,0
4,1,11,23,0,2,1,2,0.26,0.81,0.2537,67,0
4,1,11,0,0,3,1,2,0.26,0.75,0.2537,23,0
4,1,11,1,0,3,1,2,0.26,0.75,0.2239,12,0
4,1,11,2,0,3,1,2,0.26,0.75,0.2239,1,0
4,1,11,3,0,3,1,2,0.26,0.7,0.2239,3,0
4,1,11,4,0,3,1,2,0.26,0.7,0.194,4,0
4,1,11,5,0,3,1,2,0.26,0.7,0.1343,39,0
4,1,11,6,0,3,1,2,0.26,0.65,0.2239,136,0
4,1,11,7,0,3,1,2,0.26,0.56,0.194,409,1
4,1,11,8,0,3,1,1,0.24,0.6,0.2836,692,1
4,1,11,9,0,3,1,1,0.28,0.52,0.194,322,1
4,1,11,10,0,3,1,1,0.3,0.49,0.1045,161,1
4,1,11,11,0,3,1,1,0.32,0.45,0.1642,146,1
4,1,11,12,0,3,1,1,0.34,0.42,0.3881,208,1
4,1,11,13,0,3,1,1,0.34,0.42,0.194,214,1
4,1,11,14,0,3,1,1,0.36,0.4,0.2985,176,1
4,1,11,15,0,3,1,1,0.36,0.32,0.3284,179,1
4,1,11,16,0,3,1,1,0.36,0.29,0.2537,325,1
4,1,11,17,0,3,1,1,0.34,0.31,0.1343,563,1
4,1,11,18,0,3,1,1,0.32,0.33,0.2836,542,1
4,1,11,19,0,3,1,1,0.32,0.36,0.1642,387,1
4,1,11,20,0,3,1,1,0.32,0.36,0.1343,263,1
4,1,11,21,0,3,1,1,0.3,0.39,0.1642,223,1
4,1,11,22,0,3,1,1,0.28,0.45,0.1642,154,1
4,1,11,23,0,3,1,1,0.26,0.48,0.1343,78,0
4,1,11,0,0,4,1,1,0.24,0.56,0.0896,29,0
4,1,11,1,0,4,1,1,0.22,0.64,0.0896,16,0
4,1,11,2,0,4,1,1,0.22,0.64,0.0896,7,0
4,1,11,4,0,4,1,1,0.2,0.75,0.0896,7,0
4,1,11,5,0,4,1,1,0.2,0.69,0.0896,42,0
4,1,11,6,0,4,1,1,0.22,0.69,0.0896,121,0
4,1,11,7,0,4,1,1,0.2,0.64,0.0896,362,1
4,1,11,8,0,4,1,1,0.2,0.69,0.1045,679,1
4,1,11,9,0,4,1,1,0.24,0.6,0.0896,299,1
4,1,11,10,0,4,1,1,0.28,0.65,0.0896,178,1
4,1,11,11,0,4,1,1,0.36,0.37,0.2239,163,1
4,1,11,12,0,4,1,1,0.36,0.4,0.1642,236,1
4,1,11,13,0,4,1,1,0.38,0.32,0.1343,224,1
4,1,11,14,0,4,1,1,0.36,0.43,0.2239,187,1
4,1,11,15,0,4,1,1,0.36,0.43,0.2836,220,1
4,1,11,16,0,4,1,1,0.36,0.4,0.2239,370,1
4,1,11,17,0,4,1,1,0.34,0.39,0.194,561,1
4,1,11,18,0,4,1,1,0.32,0.49,0.1642,537,1
4,1,11,19,0,4,1,1,0.3,0.52,0.194,344,1
4,1,11,20,0,4,1,1,0.3,0.52,0.1642,252,1
4,1,11,21,0,4,1,1,0.26,0.65,0.1343,208,1
4,1,11,22,0,4,1,1,0.26,0.7,0.0896,151,1
4,1,11,23,0,4,1,1,0.28,0.61,0.0896,130,0
4,1,11,0,0,5,1,1,0.26,0.7,0.1642,52,0
4,1,11,1,0,5,1,1,0.24,0.7,0.0896,19,0
4,1,11,2,0,5,1,1,0.24,0.75,0.0896,12,0
4,1,11,3,0,5,1,1,0.24,0.75,0.0896,4,0
4,1,11,4,0,5,1,1,0.22,0.75,0.0896,3,0
4,1,11,5,0,5,1,1,0.2,0.8,0.0896,40,0
4,1,11,6,0,5,1,1,0.2,0.86,0.0896,106,0
4,1,11,7,0,5,1,1,0.22,0.8,0.0896,352,1
4,1,11,8,0,5,1,2,0.22,0.8,0.0896,729,1
4,1,11,9,0,5,1,1,0.24,0.75,0.0896,330,1
4,1,11,10,0,5,1,2,0.3,0.65,0.0896,169,1
4,1,11,11,0,5,1,2,0.34,0.53,0.0896,201,1
4,1,11,12,0,5,1,2,0.38,0.46,0.0896,268,1
4,1,11,13,0,5,1,2,0.4,0.4,0.1642,262,1
4,1,11,14,0,5,1,2,0.4,0.4,0.1045,251,1
4,1,11,15,0,5,1,2,0.42,0.38,0.1045,296,1
4,1,11,16,0,5,1,1,0.4,0.43,0.1343,405,1
4,1,11,17,0,5,1,1,0.36,0.5,0.194,582,1
4,1,11,18,0,5,1,2,0.34,0.61,0.0896,509,1
4,1,11,19,0,5,1,1,0.32,0.66,0.0896,377,1
4,1,11,20,0,5,1,1,0.32,0.66,0.0896,245,1
4,1,11,21,0,5,1,1,0.3,0.75,0.0896,183,1
4,1,11,22,0,5,1,1,0.3,0.75,0.0896,163,1
4,1,11,23,0,5,1,2,0.3,0.75,0.0896,110,0
4,1,12,0,0,6,0,1,0.26,0.81,0.0896,108,0
4,1,12,1,0,6,0,1,0.26,0.81,0.0896,69,0
4,1,12,2,0,6,0,2,0.26,0.81,0.0896,50,0
4,1,12,3,0,6,0,2,0.26,0.81,0.1343,15,0
4,1,12,4,0,6,0,1,0.26,0.81,0.0896,5,0
4,1,12,5,0,6,0,1,0.24,0.87,0.0896,13,0
4,1,12,6,0,6,0,1,0.24,0.87,0.1343,27,0
4,1,12,7,0,6,0,2,0.24,0.87,0.1343,63,0
4,1,12,8,0,6,0,2,0.24,0.87,0.1343,144,1
4,1,12,9,0,6,0,2,0.26,0.93,0.2537,193,1
4,1,12,10,0,6,0,2,0.28,0.89,0.1642,256,1
4,1,12,11,0,6,0,2,0.32,0.76,0.1045,392,1
4,1,12,12,0,6,0,2,0.32,0.81,0.0896,446,1
4,1,12,13,0,6,0,2,0.34,0.76,0.0896,509,1
4,1,12,14,0,6,0,2,0.36,0.71,0.0896,479,1
4,1,12,15,0,6,0,2,0.4,0.62,0.0896,484,1
4,1,12,16,0,6,0,2,0.38,0.66,0.0896,443,1
4,1,12,17,0,6,0,2,0.34,0.76,0.1045,320,1
4,1,12,18,0,6,0,2,0.34,0.76,0.0896,297,1
4,1,12,19,0,6,0,2,0.32,0.81,0.0896,249,1
4,1,12,20,0,6,0,1,0.32,0.81,0.0896,198,1
4,1,12,21,0,6,0,2,0.3,0.87,0.0896,158,1
4,1,12,22,0,6,0,2,0.3,0.87,0.0896,147,1
4,1,12,23,0,6,0,2,0.32,0.81,0.0896,126,0
4,1,12,0,0,0,0,2,0.3,0.87,0.0896,117,0
4,1,12,1,0,0,0,2,0.3,0.87,0.0896,94,0
4,1,12,2,0,0,0,2,0.3,0.87,0.0896,74,0
4,1,12,3,0,0,0,2,0.26,0.93,0.0896,25,0
4,1,12,4,0,0,0,2,0.26,0.93,0.0896,7,0
4,1,12,5,0,0,0,2,0.26,0.93,0.0896,8,0
4,1,12,6,0,0,0,2,0.24,0.93,0.1343,16,0
4,1,12,7,0,0,0,2,0.24,0.93,0.1343,31,0
4,1,12,8,0,0,0,2,0.26,0.93,0.0896,93,0
4,1,12,9,0,0,0,2,0.28,0.93,0.1642,172,1
4,1,12,10,0,0,0,2,0.3,0.87,0.0896,293,1
4,1,12,11,0,0,0,2,0.32,0.81,0.1642,355,1
4,1,12,12,0,0,0,2,0.34,0.81,0.1642,520,1
4,1,12,13,0,0,0,1,0.4,0.71,0.2239,431,1
4,1,12,14,0,0,0,1,0.44,0.62,0.2537,473,1
4,1,12,15,0,0,0,1,0.44,0.67,0.1343,417,1
4,1,12,16,0,0,0,2,0.44,0.67,0.1045,443,1
4,1,12,17,0,0,0,3,0.4,0.76,0.194,303,1
4,1,12,18,0,0,0,2,0.44,0.72,0.1045,203,1
4,1,12,19,0,0,0,2,0.4,0.82,0.194,174,1
4,1,12,20,0,0,0,2,0.42,0.82,0.194,154,1
4,1,12,21,0,0,0,2,0.44,0.77,0.2239,99,0
4,1,12,22,0,0,0,2,0.44,0.77,0.194,96,0
4,1,12,23,0,0,0,2,0.42,0.82,0.1343,51,0
4,1,12,0,0,1,1,2,0.42,0.82,0.1642,21,0
4,1,12,1,0,1,1,1,0.4,0.82,0.1343,13,0
4,1,12,2,0,1,1,1,0.42,0.77,0.1642,10,0
4,1,12,3,0,1,1,1,0.38,0.87,0.0896,8,0
4,1,12,4,0,1,1,1,0.36,0.93,0.0896,5,0
4,1,12,5,0,1,1,1,0.34,0.93,0.0896,38,0
4,1,12,6,0,1,1,1,0.36,0.93,0.0896,138,0
4,1,12,7,0,1,1,2,0.34,0.93,0.0896,396,1
4,1,12,8,0,1,1,1,0.36,0.93,0.0896,731,1
4,1,12,9,0,1,1,1,0.4,0.87,0.0896,308,1
4,1,12,10,0,1,1,1,0.44,0.77,0.1343,136,0
4,1,12,11,0,1,1,1,0.48,0.77,0.1343,233,1
4,1,12,12,0,1,1,1,0.52,0.68,0.1642,268,1
4,1,12,13,0,1,1,1,0.58,0.56,0.0896,321,1
4,1,12,14,0,1,1,1,0.6,0.53,0.0896,260,1
4,1,12,15,0,1,1,1,0.6,0.56,0.0896,268,1
4,1,12,16,0,1,1,1,0.6,0.53,0.1343,442,1
4,1,12,17,0,1,1,1,0.52,0.63,0.1045,708,1
4,1,12,18,0,1,1,1,0.5,0.68,0.0896,692,1
4,1,12,19,0,1,1,1,0.5,0.68,0.0896,471,1
4,1,12,20,0,1,1,2,0.46,0.77,0.0896,300,1
4,1,12,21,0,1,1,1,0.44,0.82,0.194,221,1
4,1,12,22,0,1,1,1,0.42,0.82,0.1045,144,1
4,1,12,23,0,1,1,1,0.42,0.82,0.1045,102,0
4,1,12,0,0,2,1,1,0.42,0.88,0.1045,55,0
4,1,12,1,0,2,1,1,0.42,0.82,0.1045,25,0
4,1,12,2,0,2,1,1,0.42,0.88,0.0896,8,0
4,1,12,3,0,2,1,2,0.4,0.87,0.1343,4,0
4,1,12,4,0,2,1,2,0.4,0.87,0.1343,7,0
4,1,12,5,0,2,1,2,0.44,0.88,0.0896,46,0
4,1,12,6,0,2,1,2,0.36,0.93,0.0896,153,1
4,1,12,7,0,2,1,1,0.42,0.88,0.1343,502,1
4,1,12,8,0,2,1,2,0.44,0.88,0.1642,721,1
4,1,12,9,0,2,1,1,0.46,0.82,0.1045,336,1
4,1,12,10,0,2,1,1,0.46,0.82,0.194,156,1
4,1,12,11,0,2,1,1,0.48,0.77,0.194,207,1
4,1,12,12,0,2,1,1,0.52,0.68,0.194,312,1
4,1,12,13,0,2,1,2,0.54,0.64,0.1642,272,1
4,1,12,14,0,2,1,2,0.58,0.56,0.2239,270,1
4,1,12,15,0,2,1,2,0.6,0.49,0.2537,300,1
4,1,12,16,0,2,1,1,0.58,0.49,0.2836,435,1
4,1,12,17,0,2,1,1,0.52,0.59,0.2239,743,1
4,1,12,18,0,2,1,1,0.5,0.63,0.2239,731,1
4,1,12,19,0,2,1,1,0.48,0.67,0.2239,460,1
4,1,12,20,0,2,1,2,0.5,0.63,0.2239,306,1
4,1,12,21,0,2,1,2,0.5,0.63,0.2537,280,1
4,1,12,22,0,2,1,2,0.5,0.63,0.2985,181,1
4,1,12,23,0,2,1,1,0.48,0.67,0.2537,96,0
4,1,12,0,0,3,1,1,0.5,0.59,0.2836,37,0
4,1,12,1,0,3,1,1,0.52,0.55,0.3284,11,0
4,1,12,2,0,3,1,1,0.46,0.67,0.1642,9,0
4,1,12,3,0,3,1,1,0.48,0.67,0.1343,7,0
4,1,12,4,0,3,1,1,0.5,0.63,0.4478,10,0
4,1,12,5,0,3,1,1,0.5,0.59,0.2836,49,0
4,1,12,6,0,3,1,3,0.48,0.55,0.3881,124,0
4,1,12,7,0,3,1,3,0.46,0.59,0.2985,398,1
4,1,12,8,0,3,1,2,0.44,0.58,0.2836,759,1
4,1,12,9,0,3,1,2,0.44,0.51,0.2239,388,1
4,1,12,10,0,3,1,2,0.44,0.47,0.3582,141,0
4,1,12,11,0,3,1,1,0.44,0.44,0.2836,172,1
4,1,12,12,0,3,1,1,0.44,0.41,0.2836,232,1
4,1,12,13,0,3,1,1,0.46,0.41,0.2836,214,1
4,1,12,14,0,3,1,1,0.48,0.33,0.4925,218,1
4,1,12,15,0,3,1,1,0.48,0.33,0.2836,285,1
4,1,12,16,0,3,1,1,0.46,0.33,0.2836,377,1
4,1,12,17,0,3,1,1,0.44,0.35,0.2836,605,1
4,1,12,18,0,3,1,1,0.42,0.35,0.4478,609,1
4,1,12,19,0,3,1,1,0.38,0.43,0.3582,414,1
4,1,12,20,0,3,1,1,0.34,0.46,0.3881,293,1
